MKT,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,PRESSTONIC ENGINEERING L,        34.30,        35.00,        35.00,        32.40,        33.05,                  1832760.00,55200,N, ,46,        89.00,        24.00
N,PRESTIGE ESTATE LTD,      1615.20,      1620.10,      1646.60,      1565.20,      1587.00,                941515111.20,588022,N, ,23708,      1805.20,      1090.00
N,PRICOL LIMITED,       768.40,       768.20,       772.60,       753.20,       764.95,                188014405.05,246508,N, ,15204,       823.00,       461.00
N,PRIME SECURITIES LIMITED,       290.20,       288.85,       291.05,       281.25,       284.50,                  7032932.10,24727,N, ,423,       325.00,       248.00
N,PRIMO CHEMICALS LIMITED,        20.68,        20.94,        21.89,        20.40,        21.27,                  3328617.54,157678,N, ,1031,        26.90,        16.10
N,PRINCE PIPES FITTINGS LTD,       289.50,       284.50,       291.50,       281.50,       283.00,                 39969794.40,140756,N, ,3824,       353.40,       205.00
N,PRISMX GLOBAL VENTURES L,         0.52,         0.52,         0.56,         0.52,         0.55,                    59981.96,111170,N, ,126,         0.58,         0.47
N,PRIVI SPECIALITY CHE LTD,      3373.50,      3410.00,      3410.60,      3350.00,      3367.30,                142088549.20,42021,N, ,6916,      3785.30,      2210.20
N,PREMIER ROADLINES LIMITED,        38.85,        38.65,        39.00,        37.60,        38.05,                  3894550.00,102000,N, ,83,        93.00,        37.60
N,PRO FX TECH LIMITED,        76.10,        77.00,        77.00,        77.00,        77.00,                   123200.00,1600,N, ,1,       114.00,        56.00
N,PROLIFE INDUSTRIES LTD,        79.00,        78.00,        79.00,        78.00,        79.00,                    78500.00,1000,N, ,2,       142.45,        56.05
N,P. E. ANALYTICS LIMITED,       210.00,       229.95,       230.00,       225.00,       225.00,                   824370.00,3600,N, ,6,       268.00,       145.00
N,PROPSHOP EVENTS AND EXH L,        69.60,        69.00,        72.00,        66.05,        70.10,                 12086000.00,174000,N, ,44,        80.00,        52.45
N,PROSTARM INFO SYSTEMS LTD,       129.73,       131.15,       138.00,       129.38,       134.73,                 36584770.99,275346,N, ,2776,       237.00,       114.64
N,PROTEAN EGOV TECHNO LTD,       494.80,       497.00,       503.00,       489.35,       496.30,                191248327.85,385965,N, ,10626,       945.50,       444.00
N,PROVENTUS AGROCOM LIMITED,      1875.00,      1875.00,      1925.00,      1875.00,      1910.00,                   456800.00,240,N, ,3,      1940.00,       815.10
N,PROZONE REALTY LIMITED,        46.42,        46.02,        50.70,        45.75,        49.76,                 35255816.95,722413,N, ,3869,        72.77,        39.40
N,PRISM JOHNSON LIMITED,       111.31,       111.16,       112.22,       111.00,       111.12,                 18623299.06,167167,N, ,2108,       176.00,        97.10
N,PRUDENT CORP ADV SER LTD,      3328.50,      3328.40,      3358.50,      3200.00,      3347.60,                177108004.30,53800,N, ,11099,      4105.50,      2121.00
N,PUNJAB & SIND BANK,        23.05,        23.19,        23.45,        22.99,        23.23,                 33265008.82,1431638,N, ,4731,        32.46,        20.50
N,PARAMOUNT SPECIALI FORG L,        33.00,        33.10,        34.00,        33.05,        34.00,                  1401600.00,42000,N, ,12,        43.05,        21.15
N,PSP PROJECTS LIMITED,       861.95,       868.00,       887.90,       862.00,       875.50,                 44915249.10,51382,N, ,3446,      1143.00,       569.20
N,PTC INDIA LIMITED,       155.25,       155.34,       156.80,       155.25,       156.29,                132486414.18,849440,N, ,9419,       229.51,       149.59
N,PTC INDUSTRIES LIMITED,     23820.00,     23705.00,     24125.00,     23410.00,     23830.00,               1557565105.00,65344,N, ,24412,     24125.00,     13400.00
N,PTL ENTERPRISES LTD,        38.22,        38.64,        39.25,        38.25,        38.74,                  2430682.57,62624,N, ,985,        43.77,        36.10
N,PULZ ELECTRONICS LIMITED,        22.95,        22.40,        22.40,        22.05,        22.10,                   355300.00,16000,N, ,7,        44.25,        21.35
N,PUNJAB CHEM & CROP PROT L,      1097.00,      1099.70,      1110.10,      1087.10,      1100.30,                  3133519.30,2842,N, ,295,      1533.90,       876.60
N,PURAVANKARA LIMITED,       211.09,       215.00,       236.00,       215.00,       230.72,               4000964936.51,17390475,N, ,139958,       305.00,       160.69
N,PURV FLEXIPACK LIMITED,        48.20,        45.80,        47.00,        45.80,        45.80,                   514920.00,11200,N, ,10,       124.95,        37.00
N,PUSHPA JEWELLERS LIMITED,       110.00,       106.55,       108.95,       106.25,       108.95,                   859500.00,8000,N, ,8,       148.75,        81.15
N,PVP VENTURES LIMITED,        64.90,        64.89,        68.14,        62.11,        67.94,                339808573.21,5145513,N, ,15960,        71.90,        20.81
N,PVR INOX LIMITED,      1247.50,      1216.00,      1232.80,      1215.00,      1227.20,                261244339.80,213587,N,XO,19534,      1284.50,       907.40
N,POPULAR VEHICLES N SER L,       103.54,       104.95,       104.95,       101.40,       102.63,                  2886053.44,28205,N, ,581,       163.00,        82.41
N,PHYSICSWALLAH LIMITED,       120.60,       123.37,       130.70,       123.03,       126.42,               7880949747.05,62160413,N, ,264548,       161.99,        77.72
N,PYRAMID TECHNOPLAST LTD,       154.87,       156.50,       156.50,       151.88,       153.83,                  9206887.37,60009,N, ,990,       198.69,       131.80
N,Q-LINE BIOTECH LIMITED,       637.60,       637.60,       655.00,       635.00,       639.60,                 41382200.00,64400,N, ,150,       659.75,       431.00
N,QUALITY POWER ELEC EQUP L,      1424.10,      1435.00,      1495.30,      1431.20,      1495.30,                338343853.20,228191,N, ,13078,      1502.70,       581.00
N,QUADRANT FUTURE TEK LTD,       425.60,       427.00,       439.00,       415.10,       417.90,                124379673.25,294130,N, ,7422,       502.40,       248.55
N,QUADPRO ITES LIMITED,         2.45,         2.50,         2.50,         2.50,         2.50,                    60000.00,24000,N, ,1,         3.45,         1.85
N,QUESS CORP LIMITED,       366.55,       367.00,       367.00,       343.70,       354.75,                341996289.60,974018,N, ,29950,       388.75,       166.30
N,QUEST LABORATORIES LTD,        84.80,        85.05,        85.50,        84.90,        85.50,                   510420.00,6000,N, ,4,       152.60,        84.00
N,QUICKTOUCH TECHNOLOGIES L,        15.25,        14.70,        16.00,        14.70,        16.00,                    77725.00,5000,N, ,9,        51.00,        14.70
N,QUINT DIGITAL LTD.,        39.91,        41.00,        41.35,        39.03,        40.68,                   373966.08,9343,N, ,86,        47.69,        33.45
N,RACE ECO CHAIN LIMITED,       100.94,        98.31,       102.29,        98.31,        99.30,                  7299943.38,72608,N, ,195,       252.00,        84.11
N,RACL GEARTECH LIMITED,      1558.80,      1575.00,      1617.90,      1544.70,      1576.10,                 76130650.20,47944,N, ,5411,      1691.90,       887.00
N,RADAAN MEDIAWORKS (I) LTD,         2.89,         3.05,         3.11,         2.82,         2.97,                   129642.18,44053,N, ,113,         3.99,         2.35
N,RADHIKA JEWELTECH LIMITED,        71.32,        71.55,        85.00,        71.55,        83.16,               1179993917.43,14544177,N, ,82624,        99.65,        50.01
N,RADIANT CASH MGMT SER LTD,        39.87,        40.22,        45.25,        40.22,        41.78,                 73368366.51,1713450,N, ,7743,        62.30,        32.33
N,RADICO KHAITAN LTD,      4559.00,      4536.40,      4559.80,      4444.00,      4494.00,                919697746.20,205308,N, ,29577,      4747.00,      2500.00
N,MUSIC BROADCAST LIMITED,         6.24,         6.21,         6.38,         6.21,         6.28,                   377785.29,60215,N, ,128,         9.25,         4.50
N,RAILTEL CORP OF IND LTD,       270.90,       270.80,       273.90,       270.00,       271.05,                109092505.85,401507,N, ,9571,       412.90,       245.00
N,RAIN INDUSTRIES LIMITED,       211.71,       212.60,       217.30,       210.10,       215.72,                859118962.85,4009182,N, ,27891,       252.00,        99.90
N,RAINBOW CHILDRENS MED LTD,      1440.80,      1460.00,      1460.00,      1432.30,      1447.20,                 71466658.20,49513,N, ,8665,      1610.00,      1084.00
N,RAJPUTANA INDUSTRIES LTD,        63.55,        62.05,        63.00,        62.05,        63.00,                   187575.00,3000,N, ,2,        95.00,        60.00
N,RAJNANDINI METAL LIMITED,         3.11,         3.16,         3.18,         3.10,         3.15,                   909862.15,289526,N, ,650,         5.28,         2.72
N,RAJAPALAYAM MILLS LTD.,       799.70,       800.00,       809.80,       795.00,       795.30,                   954846.40,1199,N, ,51,       875.00,       745.00
N,RAJPUTANA BIODIESEL LTD,       216.55,       220.00,       221.00,       217.00,       219.95,                  1315000.00,6000,N, ,9,       299.00,       169.00
N,RAJRATAN GLOBAL WIRE LTD,       495.10,       495.15,       504.90,       488.00,       498.35,                 49316575.60,99899,N, ,3471,       563.95,       305.55
N,RAJSHREE SUGAR & CHEMICAL,        36.43,        37.14,        37.14,        35.35,        35.47,                  1063398.44,29765,N, ,461,        49.70,        24.65
N,RAJ TV NETWORK LTD,         8.49,         8.21,         8.50,         8.07,         8.07,                  1781351.41,220386,N, ,305,        46.90,         8.07
N,RALLIS INDIA LTD,       209.83,       210.00,       212.51,       208.36,       208.82,                 75916120.92,361939,N, ,9082,       371.90,       204.51
N,SHREE RAMA NEWSPRINT LTD,        32.35,        32.96,        32.96,        31.66,        31.75,                   158599.09,4990,N, ,89,        42.00,        27.05
N,RAMA PHOSPHATES LIMITED,       124.01,       125.50,       125.65,       123.01,       123.48,                  1482439.57,11962,N, ,312,       217.19,       103.50
N,ADVIT JEWELS LIMITED,       244.26,       249.90,       268.68,       247.06,       268.68,                500788031.23,1915247,N, ,24492,       279.33,       161.60
N,THE RAMCO CEMENTS LIMITED,       879.15,       882.60,       894.00,       873.80,       884.50,                 87137162.05,98361,N, ,9195,      1214.50,       838.30
N,RAMCO INDUSTRIES LIMITED,       324.00,       326.00,       329.70,       320.30,       323.25,                 34182636.35,105342,N, ,2055,       398.05,       230.65
N,RAMCO SYSTEMS LTD.,       586.55,       598.40,       615.85,       596.50,       611.20,                132188751.05,217405,N, ,6491,       967.50,       342.10
N,RAMKY INFRA LTD,       351.35,       354.00,       354.00,       343.60,       347.40,                 11802541.85,33996,N, ,1149,       705.00,       333.00
N,RAM RATNA WIRES LIMITED,       560.80,       563.60,       574.30,       555.20,       560.65,                193274305.60,342804,N, ,19311,       769.00,       268.00
N,RANA SUGARS LTD.,        15.15,        15.15,        15.21,        14.72,        14.80,                  5160451.08,346950,N, ,740,        16.45,        10.21
N,RANE HOLDINGS LIMITED,      1635.30,      1635.30,      1740.00,      1623.50,      1651.10,                173124399.70,102623,N, ,10412,      1894.50,       981.00
N,RAPID FLEET MGT SERVICE L,       232.00,       233.15,       234.10,       233.00,       233.00,                  5460060.00,23400,N, ,34,       244.90,       158.00
N,RATEGAIN TRAVEL TECHN LTD,       869.75,       870.00,       888.45,       845.00,       851.15,                473111819.20,551109,N, ,24016,      1050.00,       437.00
N,RATNAMANI MET & TUB LTD.,      2669.70,      2661.00,      2748.00,      2656.20,      2727.00,                197169483.80,72730,N, ,13147,      3345.00,      1936.50
N,RATNAVEER PRECISION ENG L,       286.10,       289.00,       308.25,       288.95,       304.75,               1352427213.05,4493978,N, ,29102,       314.90,       130.50
N,RAYMOND LTD,       757.90,       752.30,       756.80,       733.05,       740.85,               1396758010.25,1867268,N, ,48935,       765.00,       320.00
N,RAYMOND LIFESTYLE LIMITED,       647.85,       647.95,       683.95,       647.00,       663.65,                223938630.95,335816,N, ,21448,      1350.00,       628.25
N,RAYMOND REALTY LIMITED,       536.75,       542.50,       559.00,       524.00,       529.15,                508150364.80,936640,N, ,20735,       734.90,       349.00
N,RESTAURANT BRAND ASIA LTD,        97.89,        98.47,       101.16,        96.50,        97.15,                257215040.53,2606009,N, ,14332,       111.15,        57.15
N,RBL BANK LIMITED,       408.10,       409.00,       417.05,       406.70,       414.35,               3252233480.05,7858699,N, ,86651,       417.05,       259.05
N,RBM INFRACON LIMITED,       244.40,       244.40,       245.60,       233.00,       236.90,                  2397720.00,10000,N, ,41,       524.80,       221.00
N,RAMDEVBABA SOLVENT LTD,        88.50,        88.50,        90.75,        88.00,        88.10,                   496200.00,5600,N, ,6,       134.00,        58.80
N,RBZ JEWELLERS LIMITED,       191.68,       197.00,       204.70,       194.00,       200.69,               1384659836.42,6929954,N, ,72876,       204.70,       100.00
N,RAJGOR CASTOR DERIVATI L,        15.65,        15.05,        15.50,        14.10,        14.15,                  1782900.00,123000,N, ,35,        35.00,        14.10
N,RASHTRIYA CHEMICALS & FER,       114.52,       115.20,       116.24,       114.20,       114.92,                120316978.37,1043164,N, ,9443,       164.49,       106.00
N,READYMIX CONSTRU MACHI L,        78.20,        78.85,        78.85,        74.65,        76.00,                  1611200.00,21000,N, ,21,       175.00,        68.80
N,REDINGTON LIMITED,       372.45,       374.40,       378.80,       367.20,       371.30,               1318349069.20,3554885,N, ,44267,       378.80,       191.31
N,REDTAPE LIMITED,       117.48,       118.90,       121.90,       117.60,       120.43,                 50977603.28,423314,N, ,4359,       163.50,       107.53
N,REFEX INDUSTRIES LIMITED,       279.25,       279.05,       288.20,       279.05,       282.55,                 70742128.50,249214,N, ,4885,       415.00,       188.00
N,REFRACTORY SHAPES LIMITED,        25.50,        24.65,        25.35,        24.25,        25.25,                  1097000.00,45000,N, ,14,        62.00,        24.25
N,REGAAL RESOURCES LIMITED,        89.17,        89.76,        92.69,        87.50,        88.51,                 51873586.61,576781,N, ,2770,       114.95,        57.27
N,REGENCY CERAMICS LTD.,        36.47,        38.20,        38.20,        34.41,        34.86,                    58167.65,1624,N, ,58,        54.99,        30.00
N,RELAXO FOOT LTD.,       343.95,       345.95,       346.90,       342.75,       344.75,                 16776779.50,48646,N, ,2871,       526.00,       236.50
N,RELIANCE CHEMOTEX IND LTD,       116.77,       113.85,       118.00,       113.85,       116.73,                   150289.04,1295,N, ,67,       167.70,       105.01
